time,indices,devices,datum,types,methods,units
"2024-07-11 19:39:47",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 19:39:47",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 19:39:47",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 19:39:47",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 19:39:47",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 19:39:47",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 19:39:47",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 19:39:47",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 19:39:47",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 19:39:47",power.node_watts,node.spdr01,136,,,
"2024-07-11 19:39:47",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 19:39:47",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 19:39:47",power.mem_watts,node.spdr01,7,,,
"2024-07-11 19:39:47",system.process_count,node.spdr01,675,,,
"2024-07-11 19:49:17",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 19:49:17",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 19:49:17",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 19:49:17",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 19:49:17",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 19:49:17",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 19:49:17",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 19:49:17",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 19:49:17",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 19:49:17",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 19:49:17",power.node_watts,node.spdr01,136,,,
"2024-07-11 19:49:17",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 19:49:17",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 19:49:17",power.mem_watts,node.spdr01,7,,,
"2024-07-11 19:49:17",system.process_count,node.spdr01,675,,,
"2024-07-11 19:59:16",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 19:59:16",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 19:59:16",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 19:59:16",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 19:59:16",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 19:59:16",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 19:59:16",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 19:59:16",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 19:59:16",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 19:59:16",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 19:59:16",power.node_watts,node.spdr01,136,,,
"2024-07-11 19:59:16",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 19:59:16",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 19:59:16",power.mem_watts,node.spdr01,7,,,
"2024-07-11 19:59:16",system.process_count,node.spdr01,675,,,
"2024-07-11 20:09:03",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 20:09:03",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 20:09:03",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 20:09:03",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 20:09:03",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 20:09:03",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 20:09:03",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 20:09:03",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 20:09:03",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 20:09:03",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 20:09:03",power.node_watts,node.spdr01,136,,,
"2024-07-11 20:09:03",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 20:09:03",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 20:09:03",power.mem_watts,node.spdr01,7,,,
"2024-07-11 20:09:03",system.process_count,node.spdr01,675,,,
"2024-07-11 20:18:41",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 20:18:41",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 20:18:41",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 20:18:41",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 20:18:41",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 20:18:41",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 20:18:41",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 20:18:41",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 20:18:41",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 20:18:41",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 20:18:41",power.node_watts,node.spdr01,136,,,
"2024-07-11 20:18:41",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 20:18:41",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 20:18:41",power.mem_watts,node.spdr01,7,,,
"2024-07-11 20:18:41",system.process_count,node.spdr01,675,,,
"2024-07-11 20:28:56",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 20:28:56",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 20:28:56",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 20:28:56",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 20:28:56",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 20:28:56",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 20:28:56",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 20:28:56",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 20:28:56",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 20:28:56",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 20:28:56",power.node_watts,node.spdr01,136,,,
"2024-07-11 20:28:56",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 20:28:56",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 20:28:56",power.mem_watts,node.spdr01,7,,,
"2024-07-11 20:28:56",system.process_count,node.spdr01,675,,,
"2024-07-11 20:38:31",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 20:38:31",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 20:38:31",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 20:38:31",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 20:38:31",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 20:38:31",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 20:38:31",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 20:38:31",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 20:38:31",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 20:38:31",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 20:38:31",power.node_watts,node.spdr01,136,,,
"2024-07-11 20:38:31",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 20:38:31",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 20:38:31",power.mem_watts,node.spdr01,7,,,
"2024-07-11 20:38:31",system.process_count,node.spdr01,675,,,
"2024-07-11 20:48:21",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 20:48:21",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 20:48:21",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 20:48:21",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 20:48:21",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 20:48:21",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 20:48:21",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 20:48:21",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 20:48:21",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 20:48:21",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 20:48:21",power.node_watts,node.spdr01,136,,,
"2024-07-11 20:48:21",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 20:48:21",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 20:48:21",power.mem_watts,node.spdr01,7,,,
"2024-07-11 20:48:21",system.process_count,node.spdr01,675,,,
"2024-07-11 20:58:25",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 20:58:25",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 20:58:25",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 20:58:25",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 20:58:25",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 20:58:25",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 20:58:25",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 20:58:25",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 20:58:25",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 20:58:25",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 20:58:25",power.node_watts,node.spdr01,136,,,
"2024-07-11 20:58:25",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 20:58:25",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 20:58:25",power.mem_watts,node.spdr01,7,,,
"2024-07-11 20:58:25",system.process_count,node.spdr01,675,,,
"2024-07-11 21:08:38",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 21:08:38",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 21:08:38",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 21:08:38",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 21:08:38",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 21:08:38",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 21:08:38",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 21:08:38",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 21:08:38",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 21:08:38",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 21:08:38",power.node_watts,node.spdr01,136,,,
"2024-07-11 21:08:38",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 21:08:38",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 21:08:38",power.mem_watts,node.spdr01,7,,,
"2024-07-11 21:08:38",system.process_count,node.spdr01,675,,,
"2024-07-11 21:18:31",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 21:18:31",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 21:18:31",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 21:18:31",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 21:18:31",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 21:18:31",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 21:18:31",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 21:18:31",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 21:18:31",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 21:18:31",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 21:18:31",power.node_watts,node.spdr01,136,,,
"2024-07-11 21:18:31",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 21:18:31",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 21:18:31",power.mem_watts,node.spdr01,7,,,
"2024-07-11 21:18:31",system.process_count,node.spdr01,675,,,
"2024-07-11 21:28:11",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 21:28:11",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 21:28:11",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 21:28:11",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 21:28:11",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 21:28:11",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 21:28:11",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 21:28:11",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 21:28:11",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 21:28:11",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 21:28:11",power.node_watts,node.spdr01,136,,,
"2024-07-11 21:28:11",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 21:28:11",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 21:28:11",power.mem_watts,node.spdr01,7,,,
"2024-07-11 21:28:11",system.process_count,node.spdr01,675,,,
"2024-07-11 21:38:02",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 21:38:02",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 21:38:02",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 21:38:02",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 21:38:02",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 21:38:02",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 21:38:02",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 21:38:02",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 21:38:02",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 21:38:02",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 21:38:02",power.node_watts,node.spdr01,136,,,
"2024-07-11 21:38:02",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 21:38:02",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 21:38:02",power.mem_watts,node.spdr01,7,,,
"2024-07-11 21:38:02",system.process_count,node.spdr01,675,,,
"2024-07-11 21:48:00",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 21:48:00",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 21:48:00",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 21:48:00",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 21:48:00",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 21:48:00",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 21:48:00",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 21:48:00",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 21:48:00",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 21:48:00",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 21:48:00",power.node_watts,node.spdr01,136,,,
"2024-07-11 21:48:00",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 21:48:00",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 21:48:00",power.mem_watts,node.spdr01,7,,,
"2024-07-11 21:48:00",system.process_count,node.spdr01,675,,,
"2024-07-11 21:57:58",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 21:57:58",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 21:57:58",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 21:57:58",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 21:57:58",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 21:57:58",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 21:57:58",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 21:57:58",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 21:57:58",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 21:57:58",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 21:57:58",power.node_watts,node.spdr01,136,,,
"2024-07-11 21:57:58",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 21:57:58",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 21:57:58",power.mem_watts,node.spdr01,7,,,
"2024-07-11 21:57:58",system.process_count,node.spdr01,675,,,
"2024-07-11 22:07:44",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 22:07:44",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 22:07:44",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 22:07:44",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 22:07:44",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 22:07:44",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 22:07:44",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 22:07:44",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 22:07:44",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 22:07:44",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 22:07:44",power.node_watts,node.spdr01,136,,,
"2024-07-11 22:07:44",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 22:07:44",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 22:07:44",power.mem_watts,node.spdr01,7,,,
"2024-07-11 22:07:44",system.process_count,node.spdr01,675,,,
"2024-07-11 22:17:41",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 22:17:41",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 22:17:41",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 22:17:41",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 22:17:41",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 22:17:41",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 22:17:41",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 22:17:41",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 22:17:41",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 22:17:41",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 22:17:41",power.node_watts,node.spdr01,136,,,
"2024-07-11 22:17:41",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 22:17:41",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 22:17:41",power.mem_watts,node.spdr01,7,,,
"2024-07-11 22:17:41",system.process_count,node.spdr01,675,,,
"2024-07-11 22:27:33",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 22:27:33",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 22:27:33",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 22:27:33",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 22:27:33",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 22:27:33",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 22:27:33",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 22:27:33",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 22:27:33",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 22:27:33",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 22:27:33",power.node_watts,node.spdr01,136,,,
"2024-07-11 22:27:33",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 22:27:33",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 22:27:33",power.mem_watts,node.spdr01,7,,,
"2024-07-11 22:27:33",system.process_count,node.spdr01,675,,,
"2024-07-11 22:37:31",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 22:37:31",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 22:37:31",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 22:37:31",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 22:37:31",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 22:37:31",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 22:37:31",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 22:37:31",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 22:37:31",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 22:37:31",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 22:37:31",power.node_watts,node.spdr01,136,,,
"2024-07-11 22:37:31",power.chassis_watts,node.spdr01,135,,,
"2024-07-11 22:37:31",power.cpu_watts,node.spdr01,50,,,
"2024-07-11 22:37:31",power.mem_watts,node.spdr01,7,,,
"2024-07-11 22:37:31",system.process_count,node.spdr01,675,,,
"2024-07-11 22:47:40",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-11 22:47:40",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-11 22:47:40",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-11 22:47:40",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-11 22:47:40",cpu.load_1,node.spdr01,14.0,,,
"2024-07-11 22:47:40",cpu.load_5,node.spdr01,39.61,,,
"2024-07-11 22:47:40",cpu.load_15,node.spdr01,47.04,,,
"2024-07-11 22:47:40",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-11 22:47:40",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-11 22:47:40",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-11 22:47:40",power.node_watts,node.spdr01,136,,,
"2024-07-11 22:47:40",power.chassis_watts,node.spdr01,135,,,
